index,alcoholName,normalizedName,foodPairing,sweetness,sourness,freshness,body,degree,alcoholType,keywords,volume,priceValue,ingredients,description,imageUrl
588,풍남문,풍남문,생맥주 대신 즐길 수 있는 다양한 기름진 요리와 충분히 잘 어울린다.,2,3,4,2,5,기타주류,,1000ml,27000,"보리(국내산), 맥아(국내산), 호프펠렛, 효모, 정제효소제, 정제수",풍남문'은 밝은 금빛을 띄고 있으며 고급 사케처럼 보리를 깎아서 저온 발효한 발포주이다. 오렌지 혹은 자몽 등의 과일 향이 나며 쌉쌀하면서도 부드러운 맛이 특징이다. 제조사 전주술로시티는 3013년 설립 때부터 국산 보리를 원료로 사용하여 제품을 생산하였으며 2018년부터는 전북의 무농약 보리를 사용하여 보다 자연친화적이고 맛 있는 술을 생산하고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804513-%ED%92%8D%EB%82%A8%EB%AC%B8_main.jpg
589,풍정사계 동(冬) 42,풍정사계동,찐 생선과 잘 어울린다.,0,0,0,0,42,증류식소주,"겨울, 칵테일",375ml,35000,"국내산찹살, 향온곡",풍정사계 동'은 설기로 밑술한 법주를 증류 후 1년 이상 장기 숙성한 제품이다. 아침 이슬같은 느낌의 술로 약간의 누룩 향과 부드럽고 깨끗한 맛이 일품이다. 42%의 고도수가 다소 낮게 느껴질 정도로 부드럽다. 질리는 느낌이 없이 잘 넘어가는 술로 '인생의 쓴 맛을 아시는 분'을 위한 빚은 술이라 제조사 '화양'은 말한다. “눈발이 매섭게 파고드는 날 힘겨운 산행 후 산장 안에서 라면 끓여놓고 피어오르는 김을 안주삼아 마시고 싶은 술” 2016년 대한민국 우리술품평회 증류식소주 부문에서 최우수상을 수상하였다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595324-%ED%92%8D%EC%A0%95%EC%82%AC%EA%B3%84%20%EB%8F%99_main.jpg
590,풍정사계 동(冬) 25,풍정사계동,찐 생선과 잘 어울린다.,0,0,0,0,25,증류식소주,"겨울, 칵테일",375ml,25000,"국내산찹살, 향온곡",풍정사계 동'은 설기로 밑술한 법주를 증류 후 1년 이상 장기 숙성한 제품이다. 아침 이슬같은 느낌의 술로 약간의 누룩 향과 부드럽고 깨끗한 맛이 일품이다. 42%의 고도수가 다소 낮게 느껴질 정도로 부드럽다. 질리는 느낌이 없이 잘 넘어가는 술로 '인생의 쓴 맛을 아시는 분'을 위한 빚은 술이라 제조사 '화양'은 말한다. “눈발이 매섭게 파고드는 날 힘겨운 산행 후 산장 안에서 라면 끓여놓고 피어오르는 김을 안주삼아 마시고 싶은 술” 2016년 대한민국 우리술품평회 증류식소주 부문에서 최우수상을 수상하였다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595324-%ED%92%8D%EC%A0%95%EC%82%AC%EA%B3%84%20%EB%8F%99_main.jpg
591,풍정사계 추(秋),풍정사계추,홍어삼합과 잘 어울린다.,1,2,1,4,12,탁주,"선물, 집들이, 홈술",500ml,15000,"국내산찹살, 향온곡",풍정사계 추'는 설기로 밑술한 법주를 발효 후 저온 숙성한 탁주로 옹기에서 100일 숙성된 술로 완전 발효되어 숙취가 없고 뒤끝이 깨끗하다. 특유의 꽃향이 있으며 쓴맛과 단맛 어느 하나에 치우치지 않아 조화롭다. 부드럽고 감미로와 저도주를 선호하시는 분들께 추천하는 제품이다. “누렇게 익은 벼를 베다 논두렁에 앉아 추수의 기쁨을 함께하며 마시는 술”,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595323-%ED%92%8D%EC%A0%95%EC%82%AC%EA%B3%84%20%EC%B6%94_main.JPG
592,풍정사계 춘(春),풍정사계춘,불고기와 잘 어울린다.,2,1,1,3,15,약주,"명절, 봄, 선물, 홈술",500ml,34000,"국내산 찹쌀, 국내산 멥쌀, 향온곡(밀, 녹두 함유)","풍정사계 춘'은 설기로 밑술한 법주를 발효 후 저온 숙성한 백일주이다. 잘 숙성된 누룩의 향과 특유의 배꽃, 메밀꽃, 어린 사과향이 있다. 12~13℃에서 최적의 맛이 살아나며 목넘김이 부드러워 도수가 낮게 느껴진다. 분위기 있는 대화에 어울린다. “진달래 활짝 폈을 때 할미꽃, 제비꽃 초대해서 같이 마시고 싶은 술”이다. 2016년 대한민국 우리술품평회 약주·청주 부문 최우수상, 2017 한미 정상회담 청와대 만찬주, 2019년 한-벨기에 정상회담 청와대 만찬주로 선정되었으며, 2021년 우리술 품평회 대통령상, 2017년 우리술 품평회 약주·청주 부문 대상, 2024년 우수상을 수상한 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595321-%ED%92%8D%EC%A0%95%EC%82%AC%EA%B3%84%20%EC%B6%98_main.JPG
593,풍정사계 하(夏),풍정사계하,도수가 높아 기름진 중국음식과 잘 어울린다.,4,1,1,3,18,약주,,500ml,35000,"국내산찹살, 향온곡","풍정사계 하'는 설기로 밑술한 법주를 발효 후 저온 숙성한 과하주로 상온에서 여름을 넘길 수 있도록 만들어진 조상의 지혜가 담긴 술이다. 약주의 달콤함과 소주의 씁쓸함이 조화롭게 어우러져 고도주를 즐기는 분들과 고도주에 다가가기 힘든 분들 모두에게 추천할만한 술이다. ""찬 샘에 담가 놓은 맑은 술을 정자에 앉아 매미소리를 들으며 마시고 싶은 술""이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595322-%ED%92%8D%EC%A0%95%EC%82%AC%EA%B3%84%20%ED%95%98_main.JPG
594,필 FEEL,필feel,석쇠 불고기와 잘 어울린다.,0,0,0,0,40,증류식소주,,500ml,25000,"백미(국내산), 누룩, 효모, 정제수",필(Feel) 안동소주는 전통적인 안동소주 제조방식으로 술을 빚고 소비자 입맛에 맞춰 다양한 제품이 출시되고 있는 안동소주 중에서 필 안동소주만의 맛을 경함할 수 있는 프리미엄 제품이다. 상온에서 보관하고 마시면 필(Feel) 안동소주의 풍미와 맛을 더욱 풍부하게 느낄 수 있다. 지하 158m 천연 암반수를 사용하여 술을 빚고 전통적인 안동소주 양조법에 술 맛을 부드럽게 하는 감압증류방식으로 제조하여 안동소주를 현대적으로 재해석한 제품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040745-%ED%95%84%20FEEL_main.jpg
595,하향주,하향주,찜 닭과 잘 어울린다.,3,3,1,4,17,약주,,750ml,45000,"국내산 찹쌀, 누룩, 정제수","하향주'는 대구 달성군 유가면 밀양박씨 종가에서 전승된 술로서, 대대로 며느리에게 그 비법이 전수됐다 전해진다. 하향주는 조선 초기에 매우 유행했던 고급주로 술이 연꽃 향기와 같다고 비유된 술이다. 비슬산 맑은 물과 유가찹쌀, 전통누룩, 인동초, 약쑥, 들국화 등으로 빚어 100일 동안 숙성 발효시킨 약주라고 해서 백일주라고도 불리는 「하향주(荷香酒)」. 옹기에서 장시간 발효시키는 전통 방식을 고수하면서도 여과, 살균, 숙성 등의 후처리 공정은 현대화하여 균일하고 안정적인 품질의 하향주를 생산하고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804450-%ED%95%98%ED%96%A5%EC%A3%BC_main.jpg
596,하향주 증류주,하향주증류주,찜닭과 잘 어울린다.,0,0,0,0,45,일반증류주,,700ml,70000,"국내산 찹쌀, 누룩, 정제수","하향주'는 대구 달성군 유가면 밀양박씨 종가에서 전승된 술로서, 대대로 며느리에게 그 비법이 전수됐다 전해진다. 하향주는 조선 초기에 매우 유행했던 고급주로 술이 연꽃 향기와 같다고 비유된 술이다. 비슬산 맑은 물과 유가찹쌀, 전통누룩, 인동초, 약쑥, 들국화 등으로 빚어 100일 동안 숙성 발효시킨 약주라고 해서 백일주라고도 불리는 「하향주(荷香酒)」. 그 햐향주를 증류하여 옹기에서 장시간 발효시키는 전통 방식을 고수하면서도 여과, 살균, 숙성 등의 후처리 공정은 현대화하여 균일하고 안정적인 품질의 하향주를 생산하고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804449-%ED%95%98%ED%96%A5%EC%A3%BC%20%EC%A6%9D%EB%A5%98%EC%A3%BC_main.jpg
597,한비 동충하초술 375ml,한비동충하초술,삼계탕과 잘 어울린다.,0,0,0,0,35,리큐르,,375ml,30000,"국내산 쌀, 누룩, 가시오가피 뿌리, 동충하초, 정제수","한비 동충하초술'은 국내산 쌀을 발효하여 증류한 후 10년생 친환경 가시오가피 뿌리와 동충하초와 감초를 함께 숙성시킨 전통주이다. 재료로 쓰이는 오가피는 국내에서 유일하게 농산물우수관리인증(GAP)을 받은 것으로 중국산 오가피에 비해 약효성분이 6배나 더 함유하고 있으며, 동충하초는 고가의 약용버섯으로 몸에 좋은 다양성 성분을 함유하고 있다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681168-%ED%95%9C%EB%B9%84%20%EB%8F%99%EC%B6%A9%ED%95%98%EC%B4%88%EC%88%A0_main.jpg
598,한비 동충하초술 750ml,한비동충하초술,삼계탕과 잘 어울린다.,0,0,0,0,35,리큐르,,750ml,50000,"국내산 쌀, 누룩, 가시오가피 뿌리, 동충하초, 정제수","한비 동충하초술'은 국내산 쌀을 발효하여 증류한 후 10년생 친환경 가시오가피 뿌리와 동충하초와 감초를 함께 숙성시킨 전통주이다. 재료로 쓰이는 오가피는 국내에서 유일하게 농산물우수관리인증(GAP)을 받은 것으로 중국산 오가피에 비해 약효성분이 6배나 더 함유하고 있으며, 동충하초는 고가의 약용버섯으로 몸에 좋은 다양성 성분을 함유하고 있다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681168-%ED%95%9C%EB%B9%84%20%EB%8F%99%EC%B6%A9%ED%95%98%EC%B4%88%EC%88%A0_main.jpg
599,한비 무병장수술 375ml,한비무병장수술,추어탕과 잘 어울린다.,0,0,0,0,35,리큐르,삼(蔘)류,375ml,30000,"국내산쌀, 흑삼, 인삼, 오가피, 오미자, 구기자, 복분자, 차전자, 토사자, 산수유","한비 무병장수술'은 국내산 쌀을 발효하여 흑삼, 인삼, 오가피, 오미자, 구기자, 복분자, 차전자, 토사자, 산수유를 첨가하여 숙성시킨 전통주이다. 몸에 좋은 한약재가 가득 담긴 '한비 무병장수술'은 건강하게 마실 수 있는 기능성 술이다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681169-%ED%95%9C%EB%B9%84%20%EB%AC%B4%EB%B3%91%EC%9E%A5%EC%88%98%EC%88%A0_main.jpg
600,한비 무병장수술 750ml,한비무병장수술,추어탕과 잘 어울린다.,0,0,0,0,35,리큐르,삼(蔘)류,750ml,50000,"국내산쌀, 흑삼, 인삼, 오가피, 오미자, 구기자, 복분자, 차전자, 토사자, 산수유","한비 무병장수술'은 국내산 쌀을 발효하여 흑삼, 인삼, 오가피, 오미자, 구기자, 복분자, 차전자, 토사자, 산수유를 첨가하여 숙성시킨 전통주이다. 몸에 좋은 한약재가 가득 담긴 '한비 무병장수술'은 건강하게 마실 수 있는 기능성 술이다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681169-%ED%95%9C%EB%B9%84%20%EB%AC%B4%EB%B3%91%EC%9E%A5%EC%88%98%EC%88%A0_main.jpg
601,한비 쌀소주 375ml,한비쌀소주,백숙과 잘 어울린다.,0,0,0,0,40,증류식소주,,375ml,30000,"국내산 쌀, 누룩, 정제수","한비 쌀소주'는 국내산 쌀 100%와 누룩, 그리고 제천의 맑은 물 이외에 향과 맛을 내기 위한 어떠한 인공첨가물도 넣지 않은 순수 전통소주이다. 알코올 도수 40%의 고도주이나 입안에서 전통소주의 향이 오래 남고 목 넘김이 부드러운 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681166-%ED%95%9C%EB%B9%84%20%EC%8C%80%EC%86%8C%EC%A3%BC_main.jpg
602,한비 쌀소주 750ml,한비쌀소주,백숙과 잘 어울린다.,0,0,0,0,40,증류식소주,,750ml,50000,"국내산 쌀, 누룩, 정제수","한비 쌀소주'는 국내산 쌀 100%와 누룩, 그리고 제천의 맑은 물 이외에 향과 맛을 내기 위한 어떠한 인공첨가물도 넣지 않은 순수 전통소주이다. 알코올 도수 40%의 고도주이나 입안에서 전통소주의 향이 오래 남고 목 넘김이 부드러운 제품이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681166-%ED%95%9C%EB%B9%84%20%EC%8C%80%EC%86%8C%EC%A3%BC_main.jpg
603,한비 오가피술 375ml,한비오가피술,탕수육 등 기름진 중국음식과 잘 어울린다.,0,0,0,0,35,리큐르,,375ml,30000,"국내산 쌀, 누룩, 가시오가피 뿌리, 정제수",한비 오가피술'은 국내산 쌀을 발효하여 증류한 후 10년생 친환경 가시오가피 뿌리와 함께 숙성시킨 전통주이다. 재료로 쓰이는 오가피는 국내에서 유일하게 농산물우수관리인증(GAP)을 받은 것으로 중국산 오가피에 비해 약효성분이 6배나 더 함유하고 있다고 한다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681167-%ED%95%9C%EB%B9%84%20%EC%98%A4%EA%B0%80%ED%94%BC%EC%88%A0_main.jpg
604,한비 오가피술 750ml,한비오가피술,탕수육 등 기름진 중국음식과 잘 어울린다.,0,0,0,0,35,리큐르,,750ml,50000,"국내산 쌀, 누룩, 가시오가피 뿌리, 정제수",한비 오가피술'은 국내산 쌀을 발효하여 증류한 후 10년생 친환경 가시오가피 뿌리와 함께 숙성시킨 전통주이다. 재료로 쓰이는 오가피는 국내에서 유일하게 농산물우수관리인증(GAP)을 받은 것으로 중국산 오가피에 비해 약효성분이 6배나 더 함유하고 있다고 한다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681167-%ED%95%9C%EB%B9%84%20%EC%98%A4%EA%B0%80%ED%94%BC%EC%88%A0_main.jpg
605,한산소곡주 360ml,한산소곡주360ml,쭈꾸미볶음과 잘 어울린다.,0,0,0,0,18,살균약주,,360ml,6500,"찹쌀, 누룩, 백미, 정제수, 야국, 메주콩, 생강, 홍고추","한산소곡주는 백제 1,500년의 오랜 역사와 전통을 고스란히 담아 전해 내려오는 전통주다. 현재 며느리인 우희열 명인이 1979년 충남 무형문화재 3호로 인정받은 '故 김영신 여사'에게 전수받아 그 명맥을 계승해오고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551529-%ED%95%9C%EC%82%B0%EC%86%8C%EA%B3%A1%EC%A3%BC%20360ml_main.jpg
606,한산소곡주 700ml,한산소곡주700ml,쭈꾸미볶음과 잘 어울린다.,0,0,0,0,18,살균약주,,700ml,15000,"찹쌀, 누룩, 백미, 정제수, 야국, 메주콩, 생강, 홍고추","한산소곡주는 백제 1,500년의 오랜 역사와 전통을 고스란히 담아 전해 내려오는 전통주다. 현재 며느리인 우희열 명인이 1979년 충남 무형문화재 3호로 인정받은 '故 김영신 여사'에게 전수받아 그 명맥을 계승해오고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551530-%ED%95%9C%EC%82%B0%EC%86%8C%EA%B3%A1%EC%A3%BC%20700ml_main.jpg
607,한산소곡주(살균주),한산소곡주살균주,술이 곧 안주다.,4,1,1,4,16,살균약주,,750ml,12000,"찹쌀, 누룩, 백미, 정제수","한산소곡주는 백제 1500년의 오랜 역사와 전통을 고스란히 담아 전해 내려오는 전통주다. 찹쌀과 누룩을 주원료로 들국화, 메주콩, 생강, 홍 고추 등의 조화 속에 100일간 숙성을 하여 빚어지는 전통주 한산소곡주는 감미로운 향과 특유의 감칠맛 때문에 취하면 자리에서 일어설 줄 모른다고 하여 ‘앉은뱅이 술’이란 이름으로도 불린다. 2016년 대한민국 우리술품평회 약주 부문에서 장려상을 수상하여 그 품질을 인정 받았다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595240-%ED%95%9C%EC%82%B0%EC%86%8C%EA%B3%A1%EC%A3%BC%EC%82%B4%EA%B7%A0%EC%A3%BC_main.jpg
608,한산소곡주(생주),한산소곡주생주,술이 곧 안주다.,4,1,1,4,16,약주,명절,750ml,12000,"찹쌀, 누룩, 백미, 정제수","한산소곡주는 백제 1500년의 오랜 역사와 전통을 고스란히 담아 전해 내려오는 전통주다. 찹쌀과 누룩을 주원료로 들국화, 메주콩, 생강, 홍 고추 등의 조화 속에 100일간 숙성을 하여 빚어지는 전통주 한산소곡주는 감미로운 향과 특유의 감칠맛 때문에 취하면 자리에서 일어설 줄 모른다고 하여 ‘앉은뱅이 술’이란 이름으로도 불린다. 2016년 대한민국 우리술품평회 약주 부문에서 장려상을 수상하여 그 품질을 인정 받았다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595239-%ED%95%9C%EC%82%B0%EC%86%8C%EA%B3%A1%EC%A3%BC%EC%83%9D%EC%A3%BC_main.jpg
609,한스오차드 사과와인,한스오차드사과와인,단맛이 있어 식중주보다는 치즈 및 과일 안주하고 잘 어울린다.,4,3,2,2,11,과실주,,750ml,20000,국산사과원액 100%,경북 의성은 사과의 주산지로 유명한 곳이다. (주)한국애플리즈는 대대로 사과 과수원을 운영하여 온 노하우를 바탕으로 꼼꼼한 품질관리와 생산관리를 통해 한국적인 사과와인을 생산하고 있다. 한국애플리즈는 15년의 부단한 연구개발 끝에 오크통 숙성이 아닌 한국의 전통방식대로 황토옹기에서 저온숙성하여 깊고 풍부한 맛과 향을 지닌 사과와인을 선보이고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681187-%ED%95%9C%EC%8A%A4%EC%98%A4%EC%B0%A8%EB%93%9C%20%EC%82%AC%EA%B3%BC%EC%99%80%EC%9D%B8_main.jpg
610,한시울,한시울,"향을 즐기기 위해 자극적인 음식보다는 담백한 음식도 잘 어울리며, 높은 알코올 도수를 가진 만큼 연포탕, 소고기 전골 등 국물 있는 음식이 잘 어울린다.",0,0,0,0,40,증류식소주,,500ml,18000,"국내산 쌀, 누룩, 효모, 구연산, 정제수","한시울'은 충청북도 막걸리의 명가 명세주가에서 선보이는 증류식소주이다. 청동 증류기로 소주를 내리기 때문에 술 맛이 부드럽고 은은한 향이 일품이다. 명세주가는 경영주가 청원생명쌀의 고장인 청원군 가덕면 한계리에서 농약을 사용하지 않고 우렁이 농법으로 친환경 재배한 지역 쌀을 원료로 막걸리, 약주, 증류주 등 다양한 제품을 생산하고 있다. 좋은 술을 만들기 위해서는 원재료비가 비싸더라도 좋은 재료를 사용해야 한다는 경영철학으로 맛과 품질에서 당당히 소비자에게 내놓을 수 있는 술을 빚고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804458-%ED%95%9C%EC%8B%9C%EC%9A%B8_main.jpg
611,한영석 백수환동주,한영석백수환동주,,5,5,2,3,15,약주,,375ml,132000,"국내산 찹쌀, 한명석누룩, 정제수",한영석 백수환동주는 대한민국 1호 누룩명인이 직접 누른 한영석누룩과 국내산 쌀 정읍의 맑은물로만 만들어지는 프리미엄 약주다. 인공첨가물 없이 만들어지는 한영석백수환동주는 부드러운 산미와 함께 다양한 풍미를 느낄 수 있는 술이다. 18세기 상천삼원춘이라고 했던 백수환동주를 문헌을 존중하면서 한영석 명인의 손길로 재해석했다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743416-%ED%95%9C%EC%98%81%EC%84%9D%20%EB%B0%B1%EC%88%98%ED%99%98%EB%8F%99%EC%A3%BC_main.png
612,한주,한주,,0,0,0,0,35,증류식 소주,,360ml,12000,"국내산 쌀, 밀누룩, 정제수","한주는 재래식 소주의 일종으로 ‘땀을 내는 술’이란 뜻에서 이름 붙여진 술이다. 발효시킨 술은 알코올 도수가 낮아 변질되는 까닭에, 술을 증류하여 소주를 내리면 알코올 도수가 높아져 장기 보관이 가능해지는데 그 도수의 정도에 따라 열량이 높아진다. 따라서 소주를 마시게 되면 힘이 솟고, 많이 마시게 되면 높은 열량으로 말미암아 땀이 나게 된다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5687184-%ED%95%9C%EC%A3%BC_main.jpg
613,해 1614,해1614,"인절미, 양념 치킨, 카라멜 팝콘과 잘 어울린다.",1,1,1,2,12,과실주,,750ml,50000,"청포도(청수), 설탕, 메타중아황산칼륨(산화방지제), 효모","“해1614”는 우리나라 토양에 맞게 개발된 청수 품종으로 만든 독특한 화이트 와인이다. 이름에서 ""1614""는 덕유산의 높이인 1614m를 의미하며, “해”는 덕유산 위에 떠오르는 찬란한 태양을 상징한다. 이는 덕유산과 해가 청수를 품어주는 역할을 하며 “덕유산과 해의 대화로 익어가는 청수”라는 부제를 담고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743373-%ED%95%B4%201614_main.jpg
614,해남 찹쌀 생 막걸리 9도,해남찹쌀생막걸리9도,"단순한 맛을 강조한 미나리 전, 쑥갓 두부무와 같은 간결한 맛의 음식이나, 매콤한 아구찜 등과 잘 어울린다.",3,3,3,3,9,탁주,,750ml,5000,"찹쌀(해남산), 멥쌀(해남산), 누룩","해남찹쌀생막걸리 9도는 해남산 찹쌀과 멥쌀을 혼합하여 누룩과 함께 약 720시간 발효한 무감미료 프리미엄 생막걸리로, 2022년에 남도 전통주 품평회에서 탁주 부문 최우수상을 수상했다. 2024년에는 우리술품평회 고도탁주 부문에서 대상을 수상했다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743387-%ED%95%B4%EB%82%A8%20%EC%B0%B9%EC%8C%80%20%EC%83%9D%20%EB%A7%89%EA%B1%B8%EB%A6%AC%209%EB%8F%84_main.png
615,해미읍성 딸기와인,해미읍성딸기와인,우리가 일상적으로 먹는 '집밥'에 반주로 매우 적합한 술이다.,3,2,1,3,12,과실주,,500ml,20000,"해미딸기(99.99%), 아황산염, 소르빈산염",한국 천주교의 성지 서산 '해미'에 위치한 세인트 하우스 와이너리에서 생산하는 딸기를 가공하여 만든 와인이다. 과실이 당도 높고 잘 영글도록 네덜란드식 수경재배를 바탕으로 재배하는데 타이벡 농법을 적용하여 열매가 고르게 자라고 술을 빚기에 적합한 높은 당도를 자랑한다. 서산지역 최초로 GAP(농산물 우수관리제도) 인증을 받아 무농약 친환경의 과실을 생산하여 다양한 과실주를 빚고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804442-%ED%95%B4%EB%AF%B8%EC%9D%8D%EC%84%B1%20%EB%94%B8%EA%B8%B0%EC%99%80%EC%9D%B8_main.jpg
616,해미읍성 매실와인,해미읍성매실와인,디저트 와인으로 적격이다.,5,1,2,4,12,과실주,,500ml,20000,"매실(80%), 아황산염, 소르빈산염",한국 천주교의 성지 서산 '해미'에 위치한 세인트 하우스 와이너리에서 생산하는 매실을 가공하여 만든 와인이다. 과실이 당도 높고 잘 영글도록 네덜란드식 수경재배를 바탕으로 재배하는데 타이벡 농법을 적용하여 열매가 고르게 자라고 술을 빚기에 적합한 높은 당도를 자랑한다. 서산지역 최초로 GAP(농산물 우수관리제도) 인증을 받아 무농약 친환경의 과실을 생산하여 다양한 과실주를 빚고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804441-%ED%95%B4%EB%AF%B8%EC%9D%8D%EC%84%B1%20%EB%A7%A4%EC%8B%A4%EC%99%80%EC%9D%B8_main.jpg
617,해미읍성 모과와인,해미읍성모과와인,우리가 일상적으로 먹는 '집밥'에 반주로 매우 적합한 술이다.,3,2,2,3,12,과실주,,500ml,20000,"모과(80%), 아황산염, 소르빈산염",한국 천주교의 성지 서산 '해미'에 위치한 세인트 하우스 와이너리에서 생산하는 모과를 가공하여 만든 와인이다. 과실이 당도 높고 잘 영글도록 네덜란드식 수경재배를 바탕으로 재배하는데 타이벡 농법을 적용하여 열매가 고르게 자라고 술을 빚기에 적합한 높은 당도를 자랑한다. 서산지역 최초로 GAP(농산물 우수관리제도) 인증을 받아 무농약 친환경의 과실을 생산하여 다양한 과실주를 빚고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804439-%ED%95%B4%EB%AF%B8%EC%9D%8D%EC%84%B1%20%EB%AA%A8%EA%B3%BC%EC%99%80%EC%9D%B8_main.jpg
618,해미읍성 살구와인,해미읍성살구와인,양념 갈비와 함께 마시면 좋다.,3,2,2,3,12,과실주,,500ml,20000,"살구(80%), 아황산염, 소르빈산염",한국 천주교의 성지 서산 '해미'에 위치한 세인트 하우스 와이너리에서 생산하는 살구를 가공하여 만든 와인이다. 과실이 당도 높고 잘 영글도록 네덜란드식 수경재배를 바탕으로 재배하는데 타이벡 농법을 적용하여 열매가 고르게 자라고 술을 빚기에 적합한 높은 당도를 자랑한다. 서산지역 최초로 GAP(농산물 우수관리제도) 인증을 받아 무농약 친환경의 과실을 생산하여 다양한 과실주를 빚고 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804440-%ED%95%B4%EB%AF%B8%EC%9D%8D%EC%84%B1%20%EC%82%B4%EA%B5%AC%EC%99%80%EC%9D%B8_main.jpg
619,해방주 18.8%,해방주188,기름기 있는 전과 아주 잘 어울린다.,0,0,0,0,18.8,일반증류주,,375ml,12000,"쌀(국내산), 해방풍(국내산), 조효소제, 효모, 젖산, 정세효소제, 구연산","해방주'는 대게의 고장으로 알려진 경북 영덕에 위치한 영덕주조에서 지역 특산물인 해방풍을 첨가하여 빚은 약주를 증류한 제품이다. 영덕 앞 바다에 떠오르는 태양빛을 닮은 색에 단맛과 신맛이 조화를 이루고 있다. 제조사 영덕주조는 대한민국 우리술 품평회에서 다양한 제품으로 우수한 성적을 거둔 곳으로 막걸리, 약주, 증류주 등 기능성재료를 활용하여 제품의 맛과 더불어 건강까지도 챙길 수 있는 술을 빚어내고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804480-%ED%95%B4%EB%B0%A9%EC%A3%BC%20188_main.jpg
620,해방주 38%,해방주38,기름기 있는 전과 아주 잘 어울린다.,0,0,0,0,38,일반증류주,,800ml,45000,"쌀(국내산), 해방풍(국내산), 조효소제, 효모, 젖산, 정제효소제, 구연산","해방주'는 대게의 고장으로 알려진 경북 영덕에 위치한 영덕주조에서 지역 특산물인 해방풍을 첨가하여 빚은 약주를 증류한 제품이다. 영덕 앞 바다에 떠오르는 태양빛을 닮은 색에 단맛과 신맛이 조화를 이루고 있다. 제조사 영덕주조는 대한민국 우리술 품평회에서 다양한 제품으로 우수한 성적을 거둔 곳으로 막걸리, 약주, 증류주 등 기능성재료를 활용하여 제품의 맛과 더불어 건강까지도 챙길 수 있는 술을 빚어내고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804444-%ED%95%B4%EB%B0%A9%EC%A3%BC%2038_main.jpg
